datetime,date,unknown_1,unknown_2,4-8_GHz_start,unknown_24,unknown_45,unknown_46,unknown_47,unknown_25,unknown_26,unknown_27,unknown_5,unknown_9,unknown_13,unknown_17,unknown_28,unknown_29,unknown_30,unknown_31,unknown_32,unknown_33,unknown_34,unknown_35,unknown_36,unknown_37,unknown_38,unknown_39,unknown_40,unknown_41,unknown_42,unknown_43,unknown_3,unknown_4,unknown_6,unknown_7,unknown_10,unknown_11,unknown_12,unknown_14,unknown_15,unknown_16,unknown_18,unknown_19,unknown_20,unknown_21,unknown_22,unknown_8,duty_officer,4-8_GHz_start_min
2022-06-16 00:00:00,2022-06-16,12С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-17 00:00:00,2022-06-17,14С,дождь,00 00,10 00,00 00,10 00,перезагрузка компьютера,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-18 00:00:00,2022-06-18,16С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-19 00:00:00,2022-06-19,15С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-20 00:00:00,2022-06-20,16С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-21 00:00:00,2022-06-21,12С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-22 00:00:00,2022-06-22,12С,дождь,00 00,10 00,00 07,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-23 00:00:00,2022-06-23,15С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-24 00:00:00,2022-06-24,13С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-25 00:00:00,2022-06-25,15С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-26 00:00:00,2022-06-26,14С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-27 00:00:00,2022-06-27,17С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-28 00:00:00,2022-06-28,19С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-29 00:00:00,2022-06-29,17С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-06-30 00:00:00,2022-06-30,14С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-01 00:00:00,2022-07-01,18С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-02 00:00:00,2022-07-02,18С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-03 00:00:00,2022-07-03,14С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-04 00:00:00,2022-07-04,13С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-05 00:00:00,2022-07-05,10С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-06 00:00:00,2022-07-06,11С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-07 00:00:00,2022-07-07,13С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-08 00:00:00,2022-07-08,14С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-09 00:00:00,2022-07-09,13С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-10 00:00:00,2022-07-10,13С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-11 00:00:00,2022-07-11,12С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-12 00:00:00,2022-07-12,11С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-13 00:00:00,2022-07-13,11С,туман,00 00,10 00,00 00,10 00,01 37 - 01 45 откл. эл/энергии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-14 00:00:00,2022-07-14,14С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-15 00:00:00,2022-07-15,14С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-16 00:00:00,2022-07-16,12С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-17 00:00:00,2022-07-17,10С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-18 00:00:00,2022-07-18,15С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-19 00:00:00,2022-07-19,15С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-20 00:00:00,2022-07-20,11С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-21 00:00:00,2022-07-21,11С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-22 00:00:00,2022-07-22,12С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-23 00:00:00,2022-07-23,12С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-24 00:00:00,2022-07-24,13С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-25 00:00:00,2022-07-25,10С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-26 00:00:00,2022-07-26,10С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-27 00:00:00,2022-07-27,11С,туман,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-28 00:00:00,2022-07-28,16С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-29 00:00:00,2022-07-29,12С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-30 00:00:00,2022-07-30,16С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-07-31 00:00:00,2022-07-31,18С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-01 00:00:00,2022-08-01,16С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-02 00:00:00,2022-08-02,15С,туман,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-03 00:00:00,2022-08-03,16С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-04 00:00:00,2022-08-04,15С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-05 00:00:00,2022-08-05,14С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-06 00:00:00,2022-08-06,10С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-07 00:00:00,2022-08-07,5С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-08 00:00:00,2022-08-08,11С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-09 00:00:00,2022-08-09,14С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-10 00:00:00,2022-08-10,14С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-11 00:00:00,2022-08-11,13С,туман,00 00,10 00,00 08,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-12 00:00:00,2022-08-12,14С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-13 00:00:00,2022-08-13,13С,туман,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-14 00:00:00,2022-08-14,15С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-15 00:00:00,2022-08-15,12С,туман,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-16 00:00:00,2022-08-16,12С,пасмурно,00 00,10 00,00 00,10 00,02 56 - 03 22 откл. эл / энергии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-17 00:00:00,2022-08-17,9С,солнце,00 00,10 00,00 00,10 00,01 21 - 01 32 откл. эл / энергии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-18 00:00:00,2022-08-18,9С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-19 00:00:00,2022-08-19,6С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-20 00:00:00,2022-08-20,8С,дождь,00 00,10 00,00 00,10 00,06 11 - 06 19 откл. эл / энергии c 10 - 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-21 00:00:00,2022-08-21,5С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-22 00:00:00,2022-08-22,4С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-23 00:00:00,2022-08-23,5C,облачно,00 00,10 00,00 00,10 00,,зкаончилось место на диске,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-24 00:00:00,2022-08-24,4С,облачно,00 00,10 00,00 25,10 00,,закончилось место на диске,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-25 00:00:00,2022-08-25,5С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-26 00:00:00,2022-08-26,3С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-27 00:00:00,2022-08-27,5С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-28 00:00:00,2022-08-28,7С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-29 00:00:00,2022-08-29,6С,дождь,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-30 00:00:00,2022-08-30,6С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-08-31 00:00:00,2022-08-31,6С,дождь,00 00,10 00,00 00,10 00,03 42 - 09 12 откл. эл / энергии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 00:00:00,2022-09-01,2С,солнце,00 00,10 00,00 06,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-02 00:00:00,2022-09-02,5С,солнце,00 00,10 00,00 10,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-03 00:00:00,2022-09-03,11С,пасмурно,00 00,10 00,00 05,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-04 00:00:00,2022-09-04,3С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-05 00:00:00,2022-09-05,-2С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-06 00:00:00,2022-09-06,6С,туман,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-07 00:00:00,2022-09-07,8С,туман,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-08 00:00:00,2022-09-08,9С,солнце,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-09 00:00:00,2022-09-09,8С,пасмурно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-10 00:00:00,2022-09-10,7С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-11 00:00:00,2022-09-11,7С,облачно,00 00,10 00,00 00,10 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-12 00:00:00,2022-09-12,6С,облачно,00 00,09 45,00 00,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-13 00:00:00,2022-09-13,7С,облачно,00 00,00 00,00 00,00 00,Ремонт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-14 00:00:00,2022-09-14,6С,дождь,00 00,00 00,00 00,00 00,Ремонт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-15 00:00:00,2022-09-15,6С,пасмурно,00 00,09 45,01 00,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-16 00:00:00,2022-09-16,5С,облачно,00 00,09 45,00 00,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-17 00:00:00,2022-09-17,1С,солнце,00 00,09 45,00 00,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-18 00:00:00,2022-09-18,3С,облачно,00 00,09 45,00 00,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-19 00:00:00,2022-09-19,-4С,солнце,00 15,09 45,00 15,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-20 00:00:00,2022-09-20,-3С,облачно,00 15,09 45,00 15,09 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-21 00:00:00,2022-09-21,4С,облачно,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-22 00:00:00,2022-09-22,-4С,солнце,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-23 00:00:00,2022-09-23,-2С,солнце,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-24 00:00:00,2022-09-24,2С,солнце,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-25 00:00:00,2022-09-25,2С,пасмурно,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-26 00:00:00,2022-09-26,2С,пасмурно,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-27 00:00:00,2022-09-27,2С,пасмурно,00 15,09 30,00 15,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-28 00:00:00,2022-09-28,1С,пасмурно,00 20,09 30,00 20,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-09-29 00:00:00,2022-09-29,2С,солнце,00 20,09 30,00 20,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-09-30 00:00:00,2022-09-30,-4С,"туман,снег",00 20,09 30,00 20,09 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-01 00:00:00,2022-10-01,-3С,снег,00 20,09 20,00 20,09 20,03 12 - 03 58 откл. эл / энергии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-02 00:00:00,2022-10-02,-4С,пасмурно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-03 00:00:00,2022-10-03,-11С,солнышко,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-04 00:00:00,2022-10-04,-7С,облачно,00 20,09 20,00 27,09 20,перезапуск 01 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-05 00:00:00,2022-10-05,-10С,солнце,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-06 00:00:00,2022-10-06,-5С,облачно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-07 00:00:00,2022-10-07,-1С,облачно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-08 00:00:00,2022-10-08,-3С,ясно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-09 00:00:00,2022-10-09,-6С,ясно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-10 00:00:00,2022-10-10,-8С,ясно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-11 00:00:00,2022-10-11,-6С,пасмурно,00 20,09 20,00 20,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2022-10-12 00:00:00,2022-10-12,-2С,снег,00 30,09 20,00 30,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-13 00:00:00,2022-10-13,-3С,солнце,00 30,09 20,00 30,09 20,01 42- 01 50 отключение эл/энергии,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-14 00:00:00,2022-10-14,-2С,снег,00 30,09 20,00 30,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-15 00:00:00,2022-10-15,-3С,солнце,00 30,09 20,00 30,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-16 00:00:00,2022-10-16,-8С,солнце,00 30,09 20,00 30,09 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-17 00:00:00,2022-10-17,-10С,солнце,00 30,2022-10-09 00:00:00,00 30,2022-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-18 00:00:00,2022-10-18,-3С,облачно,00 30,2022-10-09 00:00:00,00 30,2022-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-19 00:00:00,2022-10-19,-5С,облачно,00 30,2022-10-09 00:00:00,00 30,2022-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-20 00:00:00,2022-10-20,0С,снег,00 30,2022-10-09 00:00:00,00 30,2022-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-21 00:00:00,2022-10-21,-9С,солнце,00 30,2022-10-09 00:00:00,00 30,2022-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-22 00:00:00,2022-10-22,-4С,солнце,00 30,2022-10-09 00:00:00,00 30,2022-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-23 00:00:00,2022-10-23,-6С,солнце,00 30,09 00,00 30,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-24 00:00:00,2022-10-24,1С,облачно,00 30,09 00,00 30,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-25 00:00:00,2022-10-25,-4С,солнце,00 30,09 00,00 30,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
2022-10-26 00:00:00,2022-10-26,-14С,солнце,00 45,09 00,00 45,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-10-27 00:00:00,2022-10-27,-12С,солнце,00 45,09 00,00 45,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-10-28 00:00:00,2022-10-28,-11С,солнце,00 45,09 00,00 45,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-10-29 00:00:00,2022-10-29,-4С,облачно,00 45,09 00,00 45,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-10-30 00:00:00,2022-10-30,-4С,снег,00 45,09 00,00 45,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-10-31 00:00:00,2022-10-31,-9С,пасмурно,00 45,09 00,00 45,09 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-11-01 00:00:00,2022-11-01,-17С,солнце,00 45,08 45,00 45,08 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2022-11-02 00:00:00,2022-11-02,-19С,солнце,01 00,08 45,01 00,08 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-03 00:00:00,2022-11-03,-17С,солнце,01 00,08 45,01 00,08 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-04 00:00:00,2022-11-04,-15С,ясно,01 00,08 45,01 00,08 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-05 00:00:00,2022-11-05,-10С,облачно,01 00,08 45,01 00,08 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-06 00:00:00,2022-11-06,-14С,солнце,01 00,08 45,01 00,08 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-07 00:00:00,2022-11-07,-11С,облачно,01 00,08 30,01 00,08 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-08-11 00:00:00,2022-08-11,-3С,облачно,01 00,08 30,01 00,08 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-09 00:00:00,2022-11-09,-4С,пасмурно,01 00,08 30,01 00,08 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2022-11-10 00:00:00,2022-11-10,-4С,снег,2022-10-01 00:00:00,08 30,2022-10-01 00:00:00,08 30,01 35 перезапуск,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-11-11 00:00:00,2022-11-11,-7С,пасмурно,2022-10-01 00:00:00,08 30,2022-10-01 00:00:00,08 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-11-12 00:00:00,2022-11-12,-14С,туман,2022-10-01 00:00:00,08 30,2022-10-01 00:00:00,08 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
